rowID,studyID,armID,study_name,manga,study_year,pub_year,drug_name,Ntotal,Published,age_mean,age_sd,_Female,Dosing_schedule,Dose_range,Sponsoredbythisdrugcompanyo,Investigational_Comparator,ascale,baseline_mean,V,mean_efficacy,Imputation,Responders,IMPUTEDresp,Unpublished,Recruitment,type,Patient_status,Placebo_run_in,weeks,Rescue_med,Sequence_generation,Allocation_concealment,Blinding_participant,Blinding_therapist,Blinding_assessor,AP,Selective_reporting_bias,dropoutSTUDY,dropoutARM,dropoutDIFF,OverallRoB,PLAresp,Narms,PLAprop,Overall_arm_RoB,bipolar,PC,PLAprob,PC2,PC3,t,RiskOfBias
e50,146,2,Boulenger2006 (Study 10351),1,2006,2006,paro,227,Inadequate pub data and R from unpub data,45,13,,Fixed,Licensed,Yes,Comparator,MADRS,35,8,-19,LOCF,128,1,Yes,Europe,Multi-center,Outpatients only,No,24,Unclear,Low risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Low risk of bias,Unclear risk of bias,0,0,0,Low risk,,2,0,Moderate risk,0,0,0,0,0,paro,l
e52,147,2,Li2006,0,2006,2006,cita,28,R from pub data and no or inadequate unpub data,34,12,1,Flexible,Licensed,Unclear,Comparator,HAMD17,24,6,-12,Others,19,0,No,Asia,Single center,Outpatients only,Unclear,6,Yes,Low risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,,,,Low risk,,2,0,Moderate risk,0,0,0,0,0,cita,l
e51,147,1,Li2006,0,2006,2006,esci,28,R from pub data and no or inadequate unpub data,37,13,1,Flexible,Licensed,Unclear,Investigational,HAMD17,24,6,-15,Others,22,0,No,Asia,Single center,Outpatients only,Unclear,6,Yes,Low risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,,,,Low risk,,2,0,Moderate risk,0,0,0,0,0,esci,l
e57,148,2,Yevtushenko2007,0,2007,2007,cita,110,R from pub data and no or inadequate unpub data,35,7,1,Fixed,Licensed,No,Comparator,MADRS,36,8,-25,LOCF,90,0,No,Europe,Multi-center,Outpatients only,Unclear,6,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Stated but not tested,High risk of bias,Unclear risk of bias,0,0,0,Low risk,,3,0,Low risk,0,0,0,0,0,cita,l
e55,148,1,Yevtushenko2007,0,2007,2007,esci,109,R from pub data and no or inadequate unpub data,35,7,1,Fixed,Licensed,Yes,Investigational,MADRS,26,8,-29,LOCF,103,0,No,Europe,Multi-center,Outpatients only,Unclear,6,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Stated but not tested,High risk of bias,Unclear risk of bias,,0,0,Low risk,,3,0,Moderate risk,0,0,0,0,0,esci,l
e59,149,2,Mao2008,0,2008,2008,esci,123,R from pub data and no or inadequate unpub data,37,14,1,Fixed,Licensed,Yes,Investigational,HAMD17,25,8,9,LOCF,94,0,No,Asia,Multi-center,Both,No,8,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,0,0,0,Low risk,,2,0,Moderate risk,0,0,0,0,0,esci,l
e58,149,1,Mao2008,0,2008,2008,fluo,117,R from pub data and no or inadequate unpub data,41,14,1,Fixed,Licensed,No,Comparator,HAMD17,24,8,9,LOCF,89,0,No,Asia,Multi-center,Both,No,8,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,,0,0,Low risk,,2,0,Low risk,0,0,0,0,0,fluo,l
e61,150,2,Hu2009,0,2009,2009,cita,23,R from pub data and no or inadequate unpub data,31,9,1,Flexible,Licensed,Unclear,Comparator,HAMD17,21,6,7,Others,19,0,No,Asia,Single center,Outpatients only,Yes,6,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Unclear risk of bias,,,,Moderate risk,,2,0,Moderate risk,0,0,0,0,0,cita,l
e60,150,1,Hu2009,0,2009,2009,esci,25,R from pub data and no or inadequate unpub data,31,8,1,Flexible,Licensed,Unclear,Investigational,HAMD17,21,6,7,Others,21,0,No,Asia,Single center,Outpatients only,Yes,6,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Unclear risk of bias,,,,Moderate risk,,2,0,Moderate risk,0,0,0,0,0,esci,l
e63,151,2,Jiang2009,0,2009,2009,cita,32,R from pub data and no or inadequate unpub data,39,12,1,Flexible,Licensed,Unclear,Comparator,HAMD17,23,6,,OC,31,0,No,Asia,Single center,Both,Unclear,6,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Stated but not tested,High risk of bias,Low risk of bias,0,0,0,Low risk,,2,0,Low risk,0,0,0,0,0,cita,l
e62,151,1,Jiang2009,0,2009,2009,esci,32,R from pub data and no or inadequate unpub data,39,12,1,Flexible,Licensed,Unclear,Investigational,HAMD17,24,6,,OC,30,0,No,Asia,Single center,Both,Unclear,6,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Stated but not tested,High risk of bias,Low risk of bias,,0,0,Low risk,,2,0,Low risk,0,0,0,0,0,esci,l
e64,152,1,Ou2010,0,2010,2010,cita,120,R from pub data and no or inadequate unpub data,36,12,1,Flexible,Licensed,Unclear,Comparator,HAMD17,23,6,9,LOCF,87,0,No,Asia,Multi-center,Both,Unclear,6,Yes,Low risk of bias,Low risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,,0,0,Low risk,,2,0,Low risk,0,0,0,0,0,cita,l
e65,152,2,Ou2010,0,2010,2010,esci,120,R from pub data and no or inadequate unpub data,37,13,1,Flexible,Licensed,Unclear,Investigational,HAMD17,23,6,9,LOCF,83,0,No,Asia,Multi-center,Both,Unclear,6,Yes,Low risk of bias,Low risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,0,0,0,Low risk,,2,0,Low risk,0,0,0,0,0,esci,l
e67,153,2,Li2010,0,2010,2010,cita,24,R from pub data and no or inadequate unpub data,,,,Flexible,Licensed,Yes,Comparator,HAMDunspecified,,6,6,Others,19,0,No,Asia,Multi-center,Other/Unclear/Not stated,Unclear,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Unclear risk of bias,0,0,0,Moderate risk,,2,0,Moderate risk,0,0,0,0,0,cita,l
e66,153,1,Li2010,0,2010,2010,esci,24,R from pub data and no or inadequate unpub data,,,,Flexible,Licensed,Yes,Investigational,HAMDunspecified,,6,8,Others,20,0,No,Asia,Multi-center,Other/Unclear/Not stated,Unclear,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Unclear risk of bias,,0,0,Moderate risk,,2,0,Moderate risk,0,0,0,0,0,esci,l
e70,154,3,Hirayasu2011a,0,2011,2011,Plac,105,R from pub data and no or inadequate unpub data,35,9,,Fixed,Licensed,No,Comparator,HAMD17,23,8,9,LOCF,66,0,No,Asia,Multi-center,Outpatients only,No,8,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Stated but not tested,High risk of bias,Low risk of bias,0,0,0,Low risk,1,3,0,Low risk,0,1,0,0,1,Plac,l
e68,154,1,Hirayasu2011a,0,2011,2011,esci,205,R from pub data and no or inadequate unpub data,35,11,,Fixed,Licensed,Yes,Investigational,HAMD17,22,8,10,LOCF,133,0,No,Asia,Multi-center,Outpatients only,No,8,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Stated but not tested,High risk of bias,Low risk of bias,,0,0,Low risk,,3,0,Moderate risk,0,1,0,0,1,esci,l
e71,155,1,Hirayasu2011b,0,2011,2011,Plac,124,R from pub data and no or inadequate unpub data,36,11,,Fixed,Licensed,No,Comparator,MADRS,29,8,18,LOCF,45,0,No,Asia,Multi-center,Outpatients only,Yes,8,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Stated but not tested,High risk of bias,Low risk of bias,,0,0,Low risk,0,4,0,Low risk,0,1,0,0,1,Plac,l
e72,155,2,Hirayasu2011b,0,2011,2011,esci,240,R from pub data and no or inadequate unpub data,36,10,,Fixed,Licensed,Yes,Investigational,MADRS,30,8,16,LOCF,115,0,No,Asia,Multi-center,Outpatients only,Yes,8,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Stated but not tested,High risk of bias,Low risk of bias,,0,0,Low risk,,4,0,Moderate risk,0,1,0,0,1,esci,l
e74,155,4,Hirayasu2011b,0,2011,2011,paro,121,R from pub data and no or inadequate unpub data,36,8,,Flexible,Licensed,No,Comparator,MADRS,30,8,16,LOCF,64,0,No,Asia,Multi-center,Outpatients only,Yes,8,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Stated but not tested,High risk of bias,Low risk of bias,0,0,0,Low risk,,4,0,Low risk,0,1,0,0,1,paro,l
e76,156,2,Dube2010 (NCT00420004),0,2008,2010,Plac,138,R from pub data and no or inadequate unpub data,38,11,0,Flexible,Licensed,No,Comparator,HAMD21,,8,-13,LOCF,59,0,No,,Multi-center,Outpatients only,Unclear,8,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,0,0,0,Moderate risk,0,3,0,Moderate risk,0,1,0,0,1,Plac,l
e75,156,1,Dube2010 (NCT00420004),0,2008,2010,esci,62,R from pub data and no or inadequate unpub data,34,10,0,Flexible,Licensed,No,Comparator,HAMD21,,8,-15,LOCF,29,0,No,,Multi-center,Outpatients only,Unclear,8,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,,1,0,Moderate risk,,3,0,Moderate risk,0,1,0,0,1,esci,l
e78,157,2,Lv2013,0,2013,2013,cita,22,R from pub data and no or inadequate unpub data,32,9,1,Flexible,Licensed,Unclear,Comparator,HAMD17,23,6,8,Others,17,0,No,Asia,Single center,Outpatients only,Unclear,6,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Unclear risk of bias,,,,Moderate risk,,2,0,Moderate risk,0,0,0,0,0,cita,l
e77,157,1,Lv2013,0,2013,2013,esci,20,R from pub data and no or inadequate unpub data,32,8,1,Flexible,Licensed,Unclear,Investigational,HAMD17,23,6,8,Others,16,0,No,Asia,Single center,Outpatients only,Unclear,6,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Unclear risk of bias,,,,Moderate risk,,2,0,Moderate risk,0,0,0,0,0,esci,l
e80,158,2,Kasper2012 (NCT00807248),0,2008,2012,Plac,71,R from pub data and no or inadequate unpub data,43,12,1,Fixed,Licensed,No,Comparator,MADRS,35,8,-13,Others,33,0,No,Europe,Multi-center,Both,Unclear,8,No,Low risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Stated but not tested,High risk of bias,Low risk of bias,0,0,0,Moderate risk,0,4,0,Moderate risk,0,1,0,0,1,Plac,l
e79,158,1,Kasper2012 (NCT00807248),0,2008,2012,esci,140,R from pub data and no or inadequate unpub data,42,13,1,Fixed,Licensed,Yes,Comparator,MADRS,35,8,-19,Others,97,0,No,Europe,Multi-center,Both,Unclear,8,No,Low risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Stated but not tested,High risk of bias,Low risk of bias,,0,0,Moderate risk,,4,0,High risk,0,1,0,0,1,esci,l
e82,159,2,"Wang 2014 (EUCTR2005-005052-40, NCT00351169, D1448C00004)",0,2007,2014,Plac,157,R from pub data and no or inadequate unpub data,40,11,1,Flexible,Licensed,No,Comparator,HAMDunspecified,27,8,-14,Others,78,0,No,,Multi-center,Other/Unclear/Not stated,Unclear,8,Yes,Low risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,0,0,0,Low risk,0,3,0,Low risk,0,1,0,0,1,Plac,l
e81,159,1,"Wang 2014 (EUCTR2005-005052-40, NCT00351169, D1448C00004)",0,2007,2014,esci,157,R from pub data and no or inadequate unpub data,40,13,1,Flexible,Licensed,No,Comparator,HAMDunspecified,27,8,-15,Others,91,0,No,,Multi-center,Other/Unclear/Not stated,Unclear,8,Yes,Low risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,,0,0,Low risk,,3,0,Low risk,0,1,0,0,1,esci,l
e86,161,2,Griebel2012 (Study DF15878) (NCT00358631),0,2007,2012,Plac,76,R imputed from pub data and no or inadequate unpub data,41,12,1,Fixed,Licensed,No,Comparator,HAMD17,23,8,-8,MMRM,22,1,No,North America,Multi-center,Outpatients only,Yes,8,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,0,0,0,Moderate risk,0,4,0,Moderate risk,0,1,0,0,1,Plac,l
e85,161,1,Griebel2012 (Study DF15878) (NCT00358631),0,2007,2012,esci,84,R imputed from pub data and no or inadequate unpub data,41,11,1,Fixed,Licensed,No,Comparator,HAMD17,23,8,-9,MMRM,30,1,No,North America,Multi-center,Outpatients only,Yes,8,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,,0,0,Moderate risk,,4,0,Moderate risk,0,1,0,0,1,esci,l
e88,162,2,NCT01020799,0,2009,,Plac,99,No pub data and R from unpub data,42,10,0,Fixed,Licensed,No,Comparator,HAMDunspecified,25,4,-9,Others,31,0,Yes,North America,Multi-center,Other/Unclear/Not stated,Unclear,4,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Stated but not tested,Low risk of bias,Low risk of bias,0,0,0,Low risk,0,3,0,Low risk,0,1,0,0,1,Plac,l
e87,162,1,NCT01020799,0,2009,,esci,50,No pub data and R from unpub data,36,11,0,Fixed,Licensed,No,Comparator,HAMDunspecified,24,4,-10,Others,14,0,Yes,North America,Multi-center,Other/Unclear/Not stated,Unclear,4,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Stated but not tested,Low risk of bias,Low risk of bias,,0,0,Low risk,,3,0,Low risk,0,1,0,0,1,esci,l
e91,163,3,SCT-MD-49 (NCT00668525),0,2009,,Plac,220,No pub data and R from unpub data,42,13,1,Fixed,Licensed,No,Comparator,HAMD24,29,8,-9,LOCF,54,1,Yes,North America,Multi-center,Other/Unclear/Not stated,Yes,8,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Stated but not tested,Low risk of bias,Low risk of bias,0,0,0,Low risk,0,3,0,Low risk,0,1,0,0,1,Plac,l
e89,163,1,SCT-MD-49 (NCT00668525),0,2009,,esci,325,No pub data and R from unpub data,41,12,1,Fixed,Licensed,Yes,Investigational,HAMD24,29,8,-12,LOCF,116,1,Yes,North America,Multi-center,Other/Unclear/Not stated,Yes,8,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Stated but not tested,Low risk of bias,Low risk of bias,,0,0,Low risk,,3,0,Moderate risk,0,1,0,0,1,esci,l
e93,164,2,Mischoulon2014 (NCT00101452),0,2009,2014,Plac,65,R from pub data and no or inadequate unpub data,45,15,1,Flexible,Licensed,No,Comparator,HAMD17,19,8,12,LOCF,18,0,Yes,North America,Multi-center,Outpatients only,Unclear,12,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Unclear risk of bias,Low risk of bias,,,,,,,0,,0,1,0,0,0,Plac,l
e92,164,1,Mischoulon2014 (NCT00101452),0,2009,2014,esci,69,R from pub data and no or inadequate unpub data,45,15,1,Flexible,Licensed,No,Comparator,HAMD17,19,8,12,LOCF,22,0,Yes,North America,Multi-center,Outpatients only,Unclear,12,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Unclear risk of bias,Low risk of bias,,,,,,,0,,0,1,0,0,0,esci,l
f02,165,2,Study 19 (FDA) (Fabre1985),0,,,Plac,25,No pub data and R from unpub data,32,,0,Flexible,Licensed,No,Comparator,HAMD21,27,5,-6,Others,3,1,Yes,,Single center,Outpatients only,Yes,5,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Unclear risk of bias,Low risk of bias,0,0,0,Moderate risk,0,2,1,Moderate risk,0,1,1,1,0,Plac,l
f01,165,1,Study 19 (FDA) (Fabre1985),0,,,fluo,22,No pub data and R from unpub data,34,,1,Flexible,Licensed,Yes,Investigational,HAMD21,29,5,-13,Others,6,1,Yes,,Single center,Outpatients only,Yes,5,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Unclear risk of bias,Low risk of bias,,1,0,Moderate risk,,2,1,Moderate risk,0,1,1,1,0,fluo,l
f04,166,2,Study 25 (FDA) (Rickels1986),0,,,Plac,24,No pub data and R from unpub data,46,,1,Other/Unclear,Licensed,No,Comparator,HAMD21,26,6,17,Others,7,1,Yes,,Unclear,Outpatients only,Yes,5,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Unclear risk of bias,Low risk of bias,0,0,0,Moderate risk,0,2,1,Moderate risk,0,1,1,1,0,Plac,l
f03,166,1,Study 25 (FDA) (Rickels1986),0,,,fluo,18,No pub data and R from unpub data,49,,1,Other/Unclear,Licensed,Yes,Investigational,HAMD21,25,6,16,Others,5,1,Yes,,Unclear,Outpatients only,Yes,5,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Unclear risk of bias,Low risk of bias,,0,0,Moderate risk,,2,1,Moderate risk,0,1,1,1,0,fluo,l
f08,167,4,Study 62a (FDA) - MILD depression (Dunlop1990),0,,,Plac,56,No pub data and R from unpub data,39,,1,Fixed,Licensed,No,Comparator,HAMD21,17,6,-6,Others/Unclear,21,1,Yes,,Multi-center,Outpatients only,Yes,9,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Low risk of bias,Low risk of bias,0,0,0,Moderate risk,0,4,0,Moderate risk,0,1,0,0,1,Plac,l
f06,167,2,Study 62a (FDA) - MILD depression (Dunlop1990),0,,,fluo,316,No pub data and R from unpub data,39,,1,Fixed,Licensed,Yes,Investigational,HAMD21,17,6,-6,Others/Unclear,114,1,Yes,,Multi-center,Outpatients only,Yes,7,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Low risk of bias,Low risk of bias,,0,0,Moderate risk,,4,0,High risk,0,1,0,0,1,fluo,l
f12,168,4,Study 62b (FDA) - MODERATE depression,0,,,Plac,48,No pub data and R from unpub data,39,,1,Fixed,Licensed,No,Comparator,HAMD21,24,6,-6,Others,11,1,Yes,,Multi-center,Outpatients only,Yes,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Unclear risk of bias,Low risk of bias,0,0,0,Moderate risk,0,4,0,Moderate risk,0,1,0,0,1,Plac,l
f09,168,1,Study 62b (FDA) - MODERATE depression,0,,,fluo,308,No pub data and R from unpub data,40,,1,Fixed,Licensed,Yes,Investigational,HAMD21,24,6,-7,Others,104,1,Yes,,Multi-center,Outpatients only,Yes,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,Unclear risk of bias,Low risk of bias,,1,0,Moderate risk,,4,0,High risk,0,1,0,0,1,fluo,l
f14,169,2,Chouinard1985,0,1985,1985,amit,28,R imputed from pub data and no or inadequate unpub data,39,,,Flexible,Licensed,Unclear,Comparator,HAMD21,26,5,11,Others,15,1,No,North America,Multi-center,Outpatients only,Yes,5,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,0,0,0,Low risk,,2,0,Moderate risk,1,0,0,0,0,amit,l
f13,169,1,Chouinard1985,0,1985,1985,fluo,25,R imputed from pub data and no or inadequate unpub data,41,,,Flexible,Licensed,Unclear,Investigational,HAMD21,28,5,16,Others,8,1,No,North America,Multi-center,Outpatients only,Yes,5,Yes,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,,0,0,Low risk,,2,0,Moderate risk,1,0,0,0,0,fluo,l
f16,170,2,Cohn1985a,0,1985,1985,Plac,58,R from pub data and no or inadequate unpub data,44,,0,Flexible,Licensed,No,Comparator,HAMDunspecified,25,6,21,Others,12,0,No,North America,Single center,Outpatients only,Yes,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,1,1,0,Moderate risk,0,3,0,Moderate risk,0,1,0,0,1,Plac,l
f15,170,1,Cohn1985a,0,1985,1985,fluo,54,R from pub data and no or inadequate unpub data,41,,1,Flexible,Licensed,Yes,Investigational,HAMDunspecified,26,6,11,Others,38,0,No,North America,Single center,Outpatients only,Yes,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,,0,0,Moderate risk,,3,0,High risk,0,1,0,0,1,fluo,l
f20,172,2,Stark1985 (Study 27 - FDA),0,1985,1985,Plac,169,R imputed from pub data and no or inadequate unpub data,41,,1,Flexible,Licensed,No,Comparator,HAMD21,28,6,-8,Others/Unclear,44,1,Yes,North America,Multi-center,Outpatients only,Yes,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,1,1,0,Moderate risk,0,3,0,Moderate risk,0,1,0,0,1,Plac,l
f19,172,1,Stark1985 (Study 27 - FDA),0,1985,1985,fluo,185,R imputed from pub data and no or inadequate unpub data,40,,1,Flexible,Licensed,Yes,Investigational,HAMD21,28,6,-11,Others/Unclear,73,1,Yes,North America,Multi-center,Outpatients only,Yes,6,Unclear,Unclear risk of bias,Unclear risk of bias,Stated but not tested,Stated but not tested,Unclear risk of bias,High risk of bias,Low risk of bias,,0,0,Moderate risk,,3,0,Moderate risk,0,1,0,0,1,fluo,l
